NumberOfRuns,CROSSOVER,NIND,MAXGEN,ELITIST,PR_CROSS,PR_MUT,stoppingCriteria,n_percentage,delta,InitializationMethode,RepresentationMethode,MutationMethode,Time,ShortestPath,Generations
10,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7908643,1091.27761073486,300
1,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.8098058,1060.7110265443,300
2,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.8257808,1093.77507065598,300
3,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7852627,1042.36421027778,300
4,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7743562,1109.46114433579,300
5,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7844874,1110.17399469971,300
6,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7514833,1057.77713846661,300
7,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7627519,1055.91195146299,300
8,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7735205,1128.65262586941,300
9,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7707455,1027.24002012294,300
10,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7559476,1091.27761073486,300
1,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7789982,1060.7110265443,300
2,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7636834,1093.77507065598,300
3,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7499099,1042.36421027778,300
4,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.804938,1109.46114433579,300
5,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7680456,1110.17399469971,300
6,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7643806,1057.77713846661,300
7,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7597575,1055.91195146299,300
8,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.7684631,1128.65262586941,300
9,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.761858,1027.24002012294,300
10,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,insert,5.784164,1091.27761073486,300
1,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5247469,1239.79234078588,300
2,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5398853,1182.15677306845,300
3,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.541113,1174.40626034732,300
4,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5403502,1231.27649010158,300
5,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.6255203,1197.36659762288,300
6,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5603189,1221.82780012829,300
7,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.564478,1180.99020260986,300
8,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5565895,1213.90079452843,300
9,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5375105,1155.56603918361,300
10,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5224842,1238.6592503458,300
1,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5919866,1239.79234078588,300
2,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5235013,1182.15677306845,300
3,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5163399,1174.40626034732,300
4,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5457679,1231.27649010158,300
5,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5419592,1197.36659762288,300
6,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5372439,1221.82780012829,300
7,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5728683,1180.99020260986,300
8,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5589707,1213.90079452843,300
9,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5522175,1155.56603918361,300
10,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5716786,1238.6592503458,300
1,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5827235,1239.79234078588,300
2,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5394872,1182.15677306845,300
3,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.507815,1174.40626034732,300
4,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5664118,1231.27649010158,300
5,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5620831,1197.36659762288,300
6,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5581007,1221.82780012829,300
7,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.6120763,1180.99020260986,300
8,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5707885,1213.90079452843,300
9,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5698754,1155.56603918361,300
10,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,insert,7.5396792,1238.6592503458,300
1,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1091442,1171.44823821397,300
2,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1816639,1120.53269528458,300
3,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.317719,1147.77180270619,300
4,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1208121,1148.41832919756,300
5,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.0878731,1132.93533960836,300
6,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.0881775,1086.28590994297,300
7,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1133418,1110.22569170079,300
8,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1159494,1068.65358138444,300
9,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.0927604,1102.87451342604,300
10,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1430283,1170.94577571146,300
1,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1318618,1171.44823821397,300
2,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.0830896,1120.53269528458,300
3,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1243865,1147.77180270619,300
4,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1109655,1148.41832919756,300
5,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1426435,1132.93533960836,300
6,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1145334,1086.28590994297,300
7,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1176583,1110.22569170079,300
8,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.0463145,1068.65358138444,300
9,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1039437,1102.87451342604,300
10,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.0705256,1170.94577571146,300
1,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1217479,1171.44823821397,300
2,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.0795593,1120.53269528458,300
3,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1041573,1147.77180270619,300
4,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.0815841,1148.41832919756,300
5,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.0475,1132.93533960836,300
6,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1270705,1086.28590994297,300
7,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1352328,1110.22569170079,300
8,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.126338,1068.65358138444,300
9,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1167023,1102.87451342604,300
10,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,insert,7.1082915,1170.94577571146,300
1,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5880419,1085.90613259088,300
2,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5718371,1127.80751527221,300
3,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5717391,1051.01313776663,300
4,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5774434,1136.87138529092,300
5,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5298029,1060.63228346023,300
6,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5552781,1089.04722834839,300
7,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5900878,1071.53424471471,300
8,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.61575,1070.2185721156,300
9,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.556949,1088.40070033063,300
10,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.6250453,1088.65894602837,300
1,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5896285,1085.90613259088,300
2,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5611663,1127.80751527221,300
3,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5655023,1051.01313776663,300
4,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.571194,1136.87138529092,300
5,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.6148966,1060.63228346023,300
6,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.581322,1089.04722834839,300
7,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.6110886,1071.53424471471,300
8,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5487311,1070.2185721156,300
9,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5667097,1088.40070033063,300
10,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5619491,1088.65894602837,300
1,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5802554,1085.90613259088,300
2,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5546266,1127.80751527221,300
3,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.547788,1051.01313776663,300
4,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5797645,1136.87138529092,300
5,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5626596,1060.63228346023,300
6,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5667481,1089.04722834839,300
7,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5592696,1071.53424471471,300
8,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5751025,1070.2185721156,300
9,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5640103,1088.40070033063,300
10,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,insert,6.5966257,1088.65894602837,300
1,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5458928,1239.79234078588,300
2,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5237905,1182.15677306845,300
3,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5611496,1174.40626034732,300
4,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5226473,1231.27649010158,300
5,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5539372,1197.36659762288,300
6,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5830118,1221.82780012829,300
7,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5882506,1180.99020260986,300
8,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5196217,1213.90079452843,300
9,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5105325,1155.56603918361,300
10,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5512393,1238.6592503458,300
1,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5761835,1239.79234078588,300
2,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5292451,1182.15677306845,300
3,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5503638,1174.40626034732,300
4,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5655654,1231.27649010158,300
5,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.568581,1197.36659762288,300
6,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5567484,1221.82780012829,300
7,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5773688,1180.99020260986,300
8,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5323808,1213.90079452843,300
9,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5107284,1155.56603918361,300
10,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5423715,1238.6592503458,300
1,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.649496,1239.79234078588,300
2,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5605925,1182.15677306845,300
3,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5344978,1174.40626034732,300
4,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5614712,1231.27649010158,300
5,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5247785,1197.36659762288,300
6,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5231789,1221.82780012829,300
7,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5668615,1180.99020260986,300
8,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5243559,1213.90079452843,300
9,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5468785,1155.56603918361,300
10,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,insert,7.5871112,1238.6592503458,300
1,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0981504,1171.44823821397,300
2,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0992194,1120.53269528458,300
3,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0616993,1147.77180270619,300
4,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1035087,1148.41832919756,300
5,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0851949,1132.93533960836,300
6,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0814257,1086.28590994297,300
7,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.125364,1110.22569170079,300
8,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.060368,1068.65358138444,300
9,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1310713,1102.87451342604,300
10,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1004865,1170.94577571146,300
1,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0978777,1171.44823821397,300
2,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.090519,1120.53269528458,300
3,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1203828,1147.77180270619,300
4,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0933528,1148.41832919756,300
5,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1091459,1132.93533960836,300
6,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.091908,1086.28590994297,300
7,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1011243,1110.22569170079,300
8,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1116718,1068.65358138444,300
9,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0991509,1102.87451342604,300
10,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0762691,1170.94577571146,300
1,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1238747,1171.44823821397,300
2,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0758751,1120.53269528458,300
3,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1134693,1147.77180270619,300
4,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0937255,1148.41832919756,300
5,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1121287,1132.93533960836,300
6,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1177642,1086.28590994297,300
7,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1177921,1110.22569170079,300
8,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0744427,1068.65358138444,300
9,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.0974849,1102.87451342604,300
10,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,insert,7.1074071,1170.94577571146,300
1,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6033183,1085.90613259088,300
2,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6321475,1127.80751527221,300
3,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.565813,1051.01313776663,300
4,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5588655,1136.87138529092,300
5,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5696033,1060.63228346023,300
6,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5718005,1089.04722834839,300
7,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5656109,1071.53424471471,300
8,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5424291,1070.2185721156,300
9,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5754313,1088.40070033063,300
10,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5523021,1088.65894602837,300
1,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6099757,1085.90613259088,300
2,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6071823,1127.80751527221,300
3,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.569333,1051.01313776663,300
4,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6013471,1136.87138529092,300
5,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5981241,1060.63228346023,300
6,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6664728,1089.04722834839,300
7,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.7330545,1071.53424471471,300
8,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6489911,1070.2185721156,300
9,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6050846,1088.40070033063,300
10,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6086721,1088.65894602837,300
1,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5913513,1085.90613259088,300
2,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6024987,1127.80751527221,300
3,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5840393,1051.01313776663,300
4,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.6134952,1136.87138529092,300
5,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.588507,1060.63228346023,300
6,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5779875,1089.04722834839,300
7,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5704994,1071.53424471471,300
8,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5847083,1070.2185721156,300
9,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5564397,1088.40070033063,300
10,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,insert,6.5757499,1088.65894602837,300
1,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5500167,1239.79234078588,300
2,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5512446,1182.15677306845,300
3,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5241576,1174.40626034732,300
4,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5470742,1231.27649010158,300
5,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5468236,1197.36659762288,300
6,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5630264,1221.82780012829,300
7,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5890311,1180.99020260986,300
8,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.586715,1213.90079452843,300
9,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5415917,1155.56603918361,300
10,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5692751,1238.6592503458,300
1,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5946518,1239.79234078588,300
2,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5723676,1182.15677306845,300
3,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.531515,1174.40626034732,300
4,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5574047,1231.27649010158,300
5,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5788364,1197.36659762288,300
6,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5418402,1221.82780012829,300
7,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5382379,1180.99020260986,300
8,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5355624,1213.90079452843,300
9,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5148816,1155.56603918361,300
10,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5556999,1238.6592503458,300
1,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.561623,1239.79234078588,300
2,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5728004,1182.15677306845,300
3,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5270864,1174.40626034732,300
4,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5646821,1231.27649010158,300
5,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5430699,1197.36659762288,300
6,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5630806,1221.82780012829,300
7,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5236406,1180.99020260986,300
8,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5387426,1213.90079452843,300
9,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.4974655,1155.56603918361,300
10,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,2,insert,7.5390694,1238.6592503458,300
1,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1099457,1171.44823821397,300
2,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1248628,1120.53269528458,300
3,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.0821525,1147.77180270619,300
4,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1280803,1148.41832919756,300
5,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.0809735,1132.93533960836,300
6,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1072894,1086.28590994297,300
7,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1143126,1110.22569170079,300
8,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.162149,1068.65358138444,300
9,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1034953,1102.87451342604,300
10,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1358751,1170.94577571146,300
1,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1566824,1171.44823821397,300
2,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1426709,1120.53269528458,300
3,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.0982136,1147.77180270619,300
4,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1270396,1148.41832919756,300
5,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.130498,1132.93533960836,300
6,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1317771,1086.28590994297,300
7,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1532942,1110.22569170079,300
8,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.084155,1068.65358138444,300
9,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1209659,1102.87451342604,300
10,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.0841231,1170.94577571146,300
1,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.0777959,1171.44823821397,300
2,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,2,insert,7.1240283,1120.53269528458,300
