NumberOfRuns,CROSSOVER,NIND,MAXGEN,ELITIST,PR_CROSS,PR_MUT,stoppingCriteria,n_percentage,delta,InitializationMethode,RepresentationMethode,MutationMethode,Time,ShortestPath,Generations
3,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5158483,1641.23161563166,300
4,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5297761,1662.20181845082,300
5,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5302626,1838.13402546712,300
6,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5298623,1513.02372820653,300
7,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.6114539,1650.63490681616,300
8,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.55904,1642.1361742803,300
9,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5401226,1628.27854505676,300
10,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5038736,1643.0105353053,300
1,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5375648,1636.82007099084,300
2,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.542809,1611.67576946514,300
3,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.4756937,1641.23161563166,300
4,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5234458,1662.20181845082,300
5,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5474928,1838.13402546712,300
6,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.537085,1513.02372820653,300
7,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5385047,1650.63490681616,300
8,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5523863,1642.1361742803,300
9,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.544947,1628.27854505676,300
10,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,scramble,4.5396248,1643.0105353053,300
1,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.425554,1643.24798510142,300
2,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.4042165,1719.84166239707,300
3,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3298533,1796.50120049242,300
4,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3508249,1686.32348203261,300
5,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.344794,1588.04635082534,300
6,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3511003,1820.49028689415,300
7,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3377452,1653.25189253934,300
8,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3663994,1647.12113880133,300
9,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3375347,1847.68293520314,300
10,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3650203,1655.49565541967,300
1,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3144799,1643.24798510142,300
2,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3679335,1719.84166239707,300
3,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3769593,1796.50120049242,300
4,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3337708,1686.32348203261,300
5,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3376874,1588.04635082534,300
6,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.4237321,1820.49028689415,300
7,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3694288,1653.25189253934,300
8,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3577272,1647.12113880133,300
9,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3336802,1847.68293520314,300
10,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.36807,1655.49565541967,300
1,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3551202,1643.24798510142,300
2,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3560942,1719.84166239707,300
3,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3525129,1796.50120049242,300
4,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3602483,1686.32348203261,300
5,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3402111,1588.04635082534,300
6,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.371074,1820.49028689415,300
7,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3483533,1653.25189253934,300
8,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3372947,1647.12113880133,300
9,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3613489,1847.68293520314,300
10,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,scramble,4.3924593,1655.49565541967,300
1,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7461041,1597.63751430095,300
2,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6851391,1671.09290007629,300
3,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7056965,1511.15194550542,300
4,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6553719,1559.06987166687,300
5,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7460393,1550.52997366549,300
6,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6928101,1709.63367100399,300
7,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6754117,1552.08524437111,300
8,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6928549,1682.09762235972,300
9,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7219517,1588.98033891774,300
10,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6865807,1641.82433069187,300
1,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7144503,1597.63751430095,300
2,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6631579,1671.09290007629,300
3,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6786602,1511.15194550542,300
4,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7873536,1559.06987166687,300
5,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7115634,1550.52997366549,300
6,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6930659,1709.63367100399,300
7,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6787992,1552.08524437111,300
8,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7356866,1682.09762235972,300
9,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7110724,1588.98033891774,300
10,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6771151,1641.82433069187,300
1,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.643726,1597.63751430095,300
2,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6834278,1671.09290007629,300
3,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6903185,1511.15194550542,300
4,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7088659,1559.06987166687,300
5,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6703632,1550.52997366549,300
6,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7033922,1709.63367100399,300
7,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6918144,1552.08524437111,300
8,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7247765,1682.09762235972,300
9,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.6643225,1588.98033891774,300
10,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,scramble,4.7064723,1641.82433069187,300
1,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.4943268,1636.82007099084,300
2,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5384495,1611.67576946514,300
3,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5262575,1641.23161563166,300
4,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5524385,1662.20181845082,300
5,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5216579,1838.13402546712,300
6,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5122075,1513.02372820653,300
7,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5335481,1650.63490681616,300
8,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5084891,1642.1361742803,300
9,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5318317,1628.27854505676,300
10,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5531537,1643.0105353053,300
1,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5602575,1636.82007099084,300
2,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5356075,1611.67576946514,300
3,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.513049,1641.23161563166,300
4,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5055704,1662.20181845082,300
5,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5365772,1838.13402546712,300
6,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5167139,1513.02372820653,300
7,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5403828,1650.63490681616,300
8,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5131456,1642.1361742803,300
9,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5277084,1628.27854505676,300
10,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5081385,1643.0105353053,300
1,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5412066,1636.82007099084,300
2,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5181811,1611.67576946514,300
3,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.536187,1641.23161563166,300
4,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5548482,1662.20181845082,300
5,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5598259,1838.13402546712,300
6,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5153699,1513.02372820653,300
7,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5579424,1650.63490681616,300
8,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5259223,1642.1361742803,300
9,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.497615,1628.27854505676,300
10,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,scramble,4.5030068,1643.0105353053,300
1,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3392494,1643.24798510142,300
2,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3348194,1719.84166239707,300
3,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3393056,1796.50120049242,300
4,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3375445,1686.32348203261,300
5,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3366394,1588.04635082534,300
6,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3849542,1820.49028689415,300
7,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3854064,1653.25189253934,300
8,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.4191808,1647.12113880133,300
9,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.4243517,1847.68293520314,300
10,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.4676883,1655.49565541967,300
1,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.4675996,1643.24798510142,300
2,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3743135,1719.84166239707,300
3,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3611431,1796.50120049242,300
4,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3707837,1686.32348203261,300
5,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3523895,1588.04635082534,300
6,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3371971,1820.49028689415,300
7,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.2966433,1653.25189253934,300
8,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3735447,1647.12113880133,300
9,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3593644,1847.68293520314,300
10,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3285962,1655.49565541967,300
1,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.357935,1643.24798510142,300
2,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3656007,1719.84166239707,300
3,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3941546,1796.50120049242,300
4,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3707758,1686.32348203261,300
5,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3334919,1588.04635082534,300
6,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3806761,1820.49028689415,300
7,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3221791,1653.25189253934,300
8,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3381134,1647.12113880133,300
9,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3754999,1847.68293520314,300
10,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,1,1,scramble,4.3631784,1655.49565541967,300
1,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.0667004,1764.22146637942,300
2,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.0940155,1656.89756421664,300
3,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1624866,1722.32461165425,300
4,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.139152,1783.43313359882,300
5,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1329448,1749.9805500317,300
6,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1013542,1792.73476043701,300
7,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.0829981,1686.79214311973,300
8,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1253518,1777.94254378563,300
9,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1009297,1851.56792636454,300
10,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1324922,1744.55095415253,300
1,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.0889362,1764.22146637942,300
2,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1169217,1656.89756421664,300
3,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1129512,1722.32461165425,300
4,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.0791613,1783.43313359882,300
5,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1465848,1749.9805500317,300
6,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.0725505,1792.73476043701,300
7,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.0949015,1686.79214311973,300
8,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1203155,1777.94254378563,300
9,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.189823,1851.56792636454,300
10,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1338186,1744.55095415253,300
1,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.0818987,1764.22146637942,300
2,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1188242,1656.89756421664,300
3,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.0803742,1722.32461165425,300
4,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1916505,1783.43313359882,300
5,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1792599,1749.9805500317,300
6,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1537691,1792.73476043701,300
7,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.104785,1686.79214311973,300
8,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1093638,1777.94254378563,300
9,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1370423,1851.56792636454,300
10,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,1,1,scramble,6.1303682,1744.55095415253,300
1,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.8932734,1695.56590978933,300
2,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9145085,1635.58369380789,300
3,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.8908955,1590.25694317731,300
4,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.8686208,1722.05477524102,300
5,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9378721,1670.77656932771,300
6,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9077568,1628.27275388874,300
7,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.889042,1689.07853983866,300
8,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.8647203,1702.01009489075,300
9,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9305233,1459.19575098036,300
10,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.8374886,1631.03904534373,300
1,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.909649,1695.56590978933,300
2,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9339995,1635.58369380789,300
3,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.8511249,1590.25694317731,300
4,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9040134,1722.05477524102,300
5,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9998265,1670.77656932771,300
6,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9114148,1628.27275388874,300
7,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9275033,1689.07853983866,300
8,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.8598982,1702.01009489075,300
9,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.904585,1459.19575098036,300
10,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9528959,1631.03904534373,300
1,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.8921451,1695.56590978933,300
2,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9296257,1635.58369380789,300
3,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9128204,1590.25694317731,300
4,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9263431,1722.05477524102,300
5,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9389666,1670.77656932771,300
6,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.8826497,1628.27275388874,300
7,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.899663,1689.07853983866,300
8,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9039014,1702.01009489075,300
9,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9335239,1459.19575098036,300
10,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,1,1,scramble,5.9122081,1631.03904534373,300
1,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6432396,1618.03975308627,300
2,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6148653,1568.51690510649,300
3,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6118404,1659.79914428428,300
4,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.669178,1693.93009590017,300
5,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.7546439,1603.41291280067,300
6,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.7088268,1695.54520686628,300
7,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6580601,1769.80368426489,300
8,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6357678,1580.16474502201,300
9,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6485447,1651.27529719758,300
10,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6359125,1812.1830152354,300
1,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6210879,1618.03975308627,300
2,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6041393,1568.51690510649,300
3,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6123789,1659.79914428428,300
4,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,6.0014411,1693.93009590017,300
5,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6442431,1603.41291280067,300
6,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6992356,1695.54520686628,300
7,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6855513,1769.80368426489,300
8,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6426135,1580.16474502201,300
9,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.8019109,1651.27529719758,300
10,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,6.0281049,1812.1830152354,300
1,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.9965436,1618.03975308627,300
2,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.7365972,1568.51690510649,300
3,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,6.4337902,1659.79914428428,300
4,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6759444,1693.93009590017,300
5,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.7155919,1603.41291280067,300
6,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.691441,1695.54520686628,300
7,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.8147383,1769.80368426489,300
8,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,6.0676926,1580.16474502201,300
9,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,6.0126115,1651.27529719758,300
10,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,1,1,scramble,5.6614806,1812.1830152354,300
1,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.2653633,1764.22146637942,300
2,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1224147,1656.89756421664,300
3,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1669894,1722.32461165425,300
4,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.0735573,1783.43313359882,300
5,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1596448,1749.9805500317,300
6,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1624973,1792.73476043701,300
7,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1838836,1686.79214311973,300
8,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1471796,1777.94254378563,300
9,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1610185,1851.56792636454,300
10,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1568747,1744.55095415253,300
1,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1515791,1764.22146637942,300
2,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1219425,1656.89756421664,300
3,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1431032,1722.32461165425,300
4,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.088404,1783.43313359882,300
5,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1936527,1749.9805500317,300
6,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1134254,1792.73476043701,300
7,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1134068,1686.79214311973,300
8,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1669279,1777.94254378563,300
9,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.084803,1851.56792636454,300
10,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,1,1,scramble,6.1188132,1744.55095415253,300
